totalAmount,id,products,userId
{'N': '0'},{'S': '237c2c1d-76d8-4b0f-81fe-795efda9e7bc'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': 'b1a8d3ab-4732-4eff-beb1-4470132b60b6'},"{'L': [{'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '94983fec-470b-4105-a113-d75830cce0ab'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '4'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '76fabac8-b5dd-46e7-92cb-f412f5105d9f'},"{'L': [{'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '3'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '8247bd75-704a-46d1-9320-08bd336be6cf'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '4'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'f792e743-7604-41ad-b5cd-9cbe41495dfa'},"{'L': [{'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}]}",{'S': '5bc36ac6-f5fb-4a54-89aa-0b6f41cf0942'}
{'N': '0'},{'S': 'f5a9a743-17bb-4cc3-9a3f-72ca5a8f0639'},"{'L': [{'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '4'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'c910837e-162e-49f0-a27f-365b3e26a4f2'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': 'bdf28226-db8e-4b69-9fae-41e8b141f7d0'},"{'L': [{'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '2'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': 'da81723f-52fb-4363-9496-df8fb1e8cbb6'},"{'L': [{'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': '3f5b4c99-7b78-4763-88a7-0d759d89ee73'},"{'L': [{'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '2'}}}]}",{'S': 'cd06ad9c-367c-41bd-8473-46a58b836e95'}
{'N': '0'},{'S': 'd8580e2d-313f-4e0c-8bc2-f23c9d961eb8'},"{'L': [{'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '1'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': 'e4563a47-7758-4a59-b2fb-4b54dd7ef7a0'},"{'L': [{'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '1'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '9b4808fa-06bb-4d2c-ad61-9e712fb8842d'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'c21a4257-afe6-4447-ab6a-d29618ee8d8d'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '4'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': 'e52063df-61eb-428c-aaf7-5dd36977d7b7'},"{'L': [{'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '3'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '9d8f9ecd-5747-4f93-9852-50ff70eb8e39'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '1'}}}]}",{'S': 'b34a855e-0fb2-4892-ad6d-5c08577abf01'}
{'N': '0'},{'S': '5fd7ab49-e26d-4423-8e4b-f8be5a3f9747'},"{'L': [{'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '2'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'e361cf41-040c-46ab-bb0a-a05b65a8b06e'},"{'L': [{'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '62071cbb-1d66-40f3-9a03-7ec4df782a1f'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '1'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '665bf218-0a03-4bb0-9be7-6f69d7da577f'},"{'L': [{'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '3'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': 'bfe5d67b-7be0-4090-9fd7-6facba915c9e'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': '3a7392c1-ef81-416d-acf4-7b5f299dc6af'},"{'L': [{'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '1'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': '6c271946-99e3-4021-b5c8-b9bfb92eab77'},"{'L': [{'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '4'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': '77679fc4-f8ad-4c08-90e2-f76d5b968a08'},"{'L': [{'M': {'productId': {'S': '5d0f6935-d94f-44d4-95d0-fdab6b5b50a4'}, 'quantity': {'N': '1'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': 'd9afec7d-bda7-4b23-8efd-789b4613d77b'},"{'L': [{'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '522f3760-5875-4712-978f-c00d37f03f27'}, 'quantity': {'N': '4'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': '00aef886-230e-4b56-a6f0-a912009aa7fb'},"{'L': [{'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '4'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': '75640405-a869-4f00-a984-c67dcf0d3730'},"{'L': [{'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '2'}}}]}",{'S': '2ea2c512-9b3f-4c2f-ae7c-f179621cccbc'}
{'N': '0'},{'S': '08b6acef-3ce7-41e9-903c-cee69c195818'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '1'}}}]}",{'S': 'b6463b72-650f-46d8-8c6e-ccdd88a584b6'}
{'N': '0'},{'S': '8b782245-e1a9-4771-8ba7-2a5a44650457'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '4'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': 'b13fe6e0-a7fa-4c33-a589-b64ba91040df'},"{'L': [{'M': {'productId': {'S': 'fffdf35d-2ba9-41f3-823f-01cd094965e0'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'bd884af0-b42a-45bb-b0b4-7156219caecd'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': '88eaaf41-7de1-4614-8aa2-d68fdb8d050c'},"{'L': [{'M': {'productId': {'S': '4e544aa2-9fb8-4fc3-9b5f-1efe995983b4'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}]}",{'S': '5bc36ac6-f5fb-4a54-89aa-0b6f41cf0942'}
{'N': '0'},{'S': 'f751d6f6-0ef8-470d-bd62-668b7e250c6e'},"{'L': [{'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '2'}}}]}",{'S': 'b34a855e-0fb2-4892-ad6d-5c08577abf01'}
{'N': '0'},{'S': 'e522feec-32c6-4d76-95b1-a9ead7f6c8a0'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '1'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '13199011-d3ec-4288-8ce2-b87a28071a1c'},"{'L': [{'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '1'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': '1735d3d7-3774-4b1c-9933-d117dabeb708'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '4'}}}]}",{'S': '5c2933f1-64b8-463e-a6a1-c77cd876f128'}
{'N': '0'},{'S': '0ba56625-fac5-489b-9e69-442cb8488f42'},"{'L': [{'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '27254a5c-ac7a-4031-8d02-0ff2834f6bd3'}, 'quantity': {'N': '1'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': '3a324ec3-7087-4ba1-8d41-7275ff0a8f1a'},"{'L': [{'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '4'}}}]}",{'S': '6751b8e7-7daf-419e-8476-82f54dc99190'}
{'N': '0'},{'S': 'a075bfe5-7852-4bd6-9174-8b5548b4d6db'},"{'L': [{'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'cd8bfb4c-7cd2-42a4-9705-e6a35f1a79aa'}, 'quantity': {'N': '2'}}}]}",{'S': '4cd2f3df-56f4-49e8-a9c7-d1bda618ed57'}
{'N': '0'},{'S': 'ea37cef3-9d08-4833-a5f5-1ab150edb798'},"{'L': [{'M': {'productId': {'S': '1de8bff6-6986-4a95-ae8b-7bd41296f3ae'}, 'quantity': {'N': '3'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'd937b1f1-011e-4a3f-9dbe-e8f4d6ce0e1e'},"{'L': [{'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '94983fec-470b-4105-a113-d75830cce0ab'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'c4e100ba-5652-4fbf-b694-c97f8ab9bdd3'},"{'L': [{'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '16fe8ae3-21de-41b7-8a9b-df461feff8b1'}, 'quantity': {'N': '2'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '5e59960f-031b-446e-8e33-3cdae2ab4af1'},"{'L': [{'M': {'productId': {'S': 'd24e729f-3111-4364-a3d2-210c5da3febb'}, 'quantity': {'N': '4'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '59f35242-cfa8-456f-89a8-21c1ea20c612'},"{'L': [{'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '1'}}}]}",{'S': '51ff1b23-cf4c-481d-8db9-bfac9cf1ca67'}
{'N': '0'},{'S': '3530fb0b-3e89-4688-9f81-975c1c1dfe45'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '2ec90391-a901-4ece-92d6-8328e3546e24'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '4'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': '25008182-6e1a-455c-b1cb-073d3fea81ea'},"{'L': [{'M': {'productId': {'S': 'cfd91268-4da5-4fa7-ad23-4b8763477a2c'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '1'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '48832a18-bf27-48c4-a91c-e4ab688ad59f'},"{'L': [{'M': {'productId': {'S': '96dcddba-6f77-4f24-aaef-15b9a8f6807e'}, 'quantity': {'N': '3'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
{'N': '0'},{'S': 'b244d34f-5f0c-4ce3-b558-9e36645c115b'},"{'L': [{'M': {'productId': {'S': '6557a4a9-c06b-4c43-9b81-16453ef20a13'}, 'quantity': {'N': '3'}}}]}",{'S': '5bc36ac6-f5fb-4a54-89aa-0b6f41cf0942'}
{'N': '0'},{'S': '97b95e03-a85e-43d5-ad18-ff7d5b4a341e'},"{'L': [{'M': {'productId': {'S': 'e339b9e2-729a-430d-9426-06ee042e242d'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '1'}}}]}",{'S': 'b6463b72-650f-46d8-8c6e-ccdd88a584b6'}
{'N': '0'},{'S': 'b562364a-a85c-4131-948f-33df3931215b'},"{'L': [{'M': {'productId': {'S': '19b006ff-c340-4151-916a-dbbbcb717ddc'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '94983fec-470b-4105-a113-d75830cce0ab'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': 'bb33bf85-ddab-4f2e-b186-e478c90ea1a9'}, 'quantity': {'N': '3'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'fd3535d3-8b08-4270-bbe2-2928b479a038'},"{'L': [{'M': {'productId': {'S': 'ab8cd362-6dbd-4fd5-a2bc-6db57ec5b59d'}, 'quantity': {'N': '2'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': 'db6a42e4-243b-48d2-9bd1-f62c151ea2a2'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '1'}}}]}",{'S': '887c38f2-7228-4ba9-ba30-0b057fea062b'}
{'N': '0'},{'S': '1cee535e-148e-48a9-bae0-7c9c87760bd5'},"{'L': [{'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '3'}}}]}",{'S': '4b02147f-fd02-46a8-9bd2-98bed9fe64c6'}
{'N': '0'},{'S': '7e8c7c0f-3e23-4b90-9022-e3320c40b8c7'},"{'L': [{'M': {'productId': {'S': 'b0b7c66e-5be4-460f-afef-43bc0d8e0dfc'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '1efaecf3-56fb-4abc-8fa6-8cc0520c15c3'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '2'}}}]}",{'S': 'fcea5204-b631-40bd-a005-6c8ebf1f8ce5'}
{'N': '0'},{'S': 'bf750996-1222-4c80-b89f-3e16cb43b624'},"{'L': [{'M': {'productId': {'S': '3fdb58ff-b4ce-4a25-8457-1ea0f38e1831'}, 'quantity': {'N': '1'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'f88a3708-b7f9-4076-9082-4d92a3d54d31'},"{'L': [{'M': {'productId': {'S': 'e395da27-185b-4404-937e-82bec997c274'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': '8a9e5bda-ad32-47fd-842b-773c5c5b67f7'}, 'quantity': {'N': '2'}}}, {'M': {'productId': {'S': 'fdfb3bc5-4684-478a-86c9-0e34a4db42f8'}, 'quantity': {'N': '4'}}}]}",{'S': '57eea59d-1136-462e-ae40-910e26f79168'}
{'N': '0'},{'S': 'f18b0d28-eaa0-4560-a5c2-abd56d923bd8'},"{'L': [{'M': {'productId': {'S': 'be78d5a2-774a-480c-8370-0d1a4e4a62c1'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '95ebdf10-bd0e-4288-b450-46fefd3204af'}, 'quantity': {'N': '1'}}}, {'M': {'productId': {'S': '0b5982ed-f5de-48fb-939f-0e4658282523'}, 'quantity': {'N': '2'}}}]}",{'S': '888cc892-afd3-45e1-ab1c-ac98d58e934b'}
{'N': '0'},{'S': 'f10d8d2c-73f4-45da-8b4c-b7eb20e669f1'},"{'L': [{'M': {'productId': {'S': '9a438b65-a653-4408-802f-27ce83048606'}, 'quantity': {'N': '4'}}}]}",{'S': 'b34a855e-0fb2-4892-ad6d-5c08577abf01'}
{'N': '0'},{'S': 'da8b11ad-6075-4a17-b693-c94af52af31e'},"{'L': [{'M': {'productId': {'S': '5d60a4e5-a052-4589-88c7-19fbf7745f98'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '89a8e8e3-f62b-4082-8105-3ad994fd94cd'}, 'quantity': {'N': '4'}}}]}",{'S': 'cd06ad9c-367c-41bd-8473-46a58b836e95'}
{'N': '0'},{'S': '59ea7ec8-ee3d-4e25-b9c4-3e887b8a9051'},"{'L': [{'M': {'productId': {'S': '8b4dec03-c4a6-469a-b514-6705f01df75e'}, 'quantity': {'N': '4'}}}]}",{'S': 'b30ea24a-0af3-4327-83e9-21f7d39e68d8'}
{'N': '0'},{'S': 'a15f64a3-97e3-4ee9-b469-59461310558a'},"{'L': [{'M': {'productId': {'S': '56f03f7c-9111-44a3-bdd2-2457252034f3'}, 'quantity': {'N': '3'}}}, {'M': {'productId': {'S': '76877de1-cc00-4347-b4d9-57125e4cea2e'}, 'quantity': {'N': '3'}}}]}",{'S': '6ba38195-e12d-4950-8f94-002c0d566867'}
{'N': '0'},{'S': '62dbd8ce-518f-4a77-af0c-7b31d16352e9'},"{'L': [{'M': {'productId': {'S': '8165bf7a-d3c7-466e-862d-babd9deb8001'}, 'quantity': {'N': '4'}}}, {'M': {'productId': {'S': '2d1345eb-d630-48a8-9307-0f71bc8380e8'}, 'quantity': {'N': '1'}}}]}",{'S': 'd07bddbf-261f-42cf-91a3-f230e56b3f7b'}
